Time,Pressure,Position_X,Position_Y,Position_Z
82.0,41000,3.7003630409325328,21.451825881906608,-0.037480645912464416
83.0,41500,3.746928749028024,21.466613860607104,-0.03875748100366025
84.0,42000,3.7935971385963856,21.481342568184946,-0.040080740399521614
85.0,42500,3.840372154272506,21.496012719120024,-0.041452721444521085
86.0,43000,3.8872579111740633,21.510625070210907,-0.04287587337531848
87.0,43500,3.9342587067738193,21.525180424342807,-0.04435281013722728
88.0,44000,3.9813790336253896,21.53967963465598,-0.04588632450785968
89.0,44500,4.02862359299161,21.5541236091666,-0.04747940368059006
90.0,45000,4.075997309419971,21.56851331589963,-0.04913524647910408
91.0,44500,4.0548613626811125,21.560253615318253,-0.05046717944275761
92.0,44000,4.023936424490564,21.544597298260847,-0.05038777808431563
93.0,43500,3.9832142472926195,21.531364617357777,-0.04948481177547606
94.0,43000,3.939590980867722,21.51611520285245,-0.048184093004645656
95.0,42500,3.893085868368762,21.501926174555187,-0.04667614212011867
96.0,42000,3.8461019032166286,21.48688793847138,-0.045124328189323576
97.0,41500,3.7983449350232807,21.472311870333005,-0.043570288149261144
98.0,41000,3.7506869922177133,21.457327417995756,-0.04205614982634784
99.0,40500,3.702880509474168,21.44252198723914,-0.04058785051773936
100.0,40000,3.6552531144037084,21.42750142435853,-0.03917239678768117
101.0,39500,3.6076611660426683,21.412526459511994,-0.037809004278029607
102.0,39000,3.560229735130912,21.397423276299335,-0.03649636000594414
103.0,38500,3.512886725013491,21.38230416851334,-0.035232699563066155
104.0,38000,3.4656787269589504,21.367094875093535,-0.034015358221759745
105.0,37500,3.4185714888665975,21.35184186376604,-0.03284249215546334
106.0,37000,3.371580620559614,21.336514379737558,-0.03171161611212123
107.0,36500,3.32468958547468,21.32113071964533,-0.030620947387867525
108.0,36000,3.277901884230609,21.305678450064928,-0.029568387053619638
109.0,35500,3.231208732826257,21.29016429340127,-0.028552266047685182
110.0,35000,3.184609097165892,21.274583242884074,-0.027570813625111185
111.0,34500,3.1380974833357853,21.258937475438092,-0.026622503332374453
112.0,34000,3.091671314369932,21.24322488556635,-0.025705814114653364
113.0,33500,3.045326511338912,21.227445955325333,-0.024819369992628987
114.0,33000,2.999060090957089,21.211599677770046,-0.02396184253999259
115.0,32500,2.9528686329720655,21.19568594390706,-0.023131999703088907
116.0,32000,2.906749151305032,21.179704156476454,-0.02232866798707689
117.0,31500,2.8606985833411223,21.163654021636713,-0.02155074602812032
118.0,31000,2.8147140657136025,21.147535098482354,-0.020797189616948153
119.0,30500,2.7687927691861405,21.13134704895566,-0.020067013240746806
120.0,30000,2.7229319790510607,21.11508949784752,-0.01935928325666217
121.0,29500,2.6771290417218236,21.098762107430325,-0.018673115992095396
122.0,29000,2.6313813844393645,21.082364535613,-0.018007673784141004
123.0,28500,2.585686496534552,21.06589645667736,-0.017362162449257923
124.0,28000,2.5400419315280525,21.049357548976925,-0.016735828437858202
125.0,27500,2.4944452988932753,21.032747499979372,-0.01612795645837181
126.0,27000,2.4488942615838476,21.016066002442514,-0.015537867191084603
127.0,26500,2.4033865310560545,20.999312755161693,-0.014964915223570935
128.0,26000,2.357919863916092,20.98248746148133,-0.014408487135875836
129.0,25500,2.3124920581067356,20.965589828959722,-0.01386799973815725
130.0,25000,2.267100949624523,20.94861956851382,-0.013342898445597079
131.0,24500,2.221744409262391,20.931576393849134,-0.012832655777060192
132.0,24000,2.176420339593438,20.91446002078495,-0.012336769969823413
133.0,23500,2.13112667207313,20.897270166653144,-0.01185476369895197
134.0,23000,2.0858613642967425,20.88000654968364,-0.011386182894318475
135.0,22500,2.040622397377563,20.86266888841173,-0.010930595646796298
136.0,22000,1.9954077734452187,20.84525690108779,-0.01048759119725573
137.0,21500,1.950215513249841,20.827770305094138,-0.01005677900188015
138.0,21000,1.9050436538649707,20.810208816363566,-0.009637787868177983
139.0,20500,1.8598902464803846,20.79257214879876,-0.00923026515668296
140.0,20000,1.8147533542775403,20.774860013689825,-0.008833876043481598
141.0,19500,1.7696310503807864,20.75707211912821,-0.00844830283945247
142.0,19000,1.7245214158781144,20.739208169415047,-0.008073244362271886
143.0,18500,1.6794225379056562,20.721267864462053,-0.0077084153577063885
144.0,18000,1.6343325077907103,20.703250899183253,-0.007353545966913733
145.0,17500,1.5892494192484268,20.685156962875983,-0.007008381236833311
146.0,17000,1.544171366627642,20.66698573858932,-0.006672680671050618
147.0,16500,1.4990964432017586,20.648736902478667,-0.006346217818533589
148.0,16000,1.4540227395008194,20.630410123144856,-0.006028779898217984
149.0,15500,1.4089483416811295,20.612005060956413,-0.005720167457263836
150.0,15000,1.363871329929172,20.593521367353677,-0.005420194061200562
151.0,14500,1.318789776896479,20.57495868413345,-0.005128686014346212
152.0,14000,1.2737017461625895,20.55631664271304,-0.004845482108978505
153.0,13500,1.2286052907230807,20.537594863372505,-0.004570433401900803
