Time,Pressure,P1_Position_X,P1_Position_Y,P1_Position_Z,P2_Position_X,P2_Position_Y,P2_Position_Z
0.0,0,0.0,20.0,1.6132928326584306e-16,5.551115123125783e-17,10.0,10.0
0.001,0.08957,9.840665093119316e-05,20.00028384027227,-2.4709784552818907e-05,-3.8024439338868454e-06,10.000008929085524,10.012280453589508
0.002,0.17914,0.00021665009969451532,20.000478628799783,-3.6299266208702705e-05,-2.6989364265816995e-05,9.999961904009128,10.025324120558329
0.003,0.26871,0.00034179128444128404,20.000630895198924,-3.735801774684688e-05,-4.3691092878217486e-05,9.999880321807696,10.037936683026558
0.004,0.35828,0.000472511841939971,20.000738503985808,-3.842211652001215e-05,-5.399221937846255e-05,9.999767076247634,10.050416668698553
0.005,0.44784999999999997,0.0006085578729603802,20.000799458715615,-4.159783125985868e-05,-6.120121246738774e-05,9.999621472221195,10.062808824750935
0.006,0.53742,0.0007502658328910061,20.000814364555026,-4.49876927956323e-05,-6.6872578720234e-05,9.999443938527737,10.075103385233565
0.007,0.62699,0.0008980192262959541,20.000783914454757,-4.6914316722057765e-05,-7.118095940888969e-05,9.999235003371851,10.087294987993442
0.008,0.7165600000000001,0.0010518888036266105,20.000708739040952,-4.705550938000069e-05,-7.386575103324189e-05,9.99899535954107,10.099380249069636
0.009000000000000001,0.8061300000000001,0.0012116784693761429,20.000589470091455,-4.596074487522601e-05,-7.480361022665916e-05,9.998725841290891,10.111356158476903
0.010000000000000002,0.8957000000000002,0.0013771097944568766,20.000426743001867,-4.4319969850112675e-05,-7.406678933097322e-05,9.998427312216775,10.123220381838067
0.011000000000000003,0.9852700000000002,0.0015479363221738152,20.000221190021303,-4.260381781708098e-05,-7.178104522298501e-05,9.998100601143802,10.134971457428303
0.012000000000000004,1.0748400000000002,0.0017239595321946188,19.999973435565238,-4.1066209149884236e-05,-6.803504318930731e-05,9.99774649452214,10.146608732789767
0.013000000000000005,1.1644100000000002,0.0019050008879822888,19.999684092664552,-3.9874725348837924e-05,-6.287624392103952e-05,9.997365749967457,10.158132216461823
0.014000000000000005,1.25398,0.0020908778236841674,19.999353760110203,-3.920198928504103e-05,-5.633625431283873e-05,9.996959105386217,10.169542452410223
0.015000000000000006,1.34355,0.002281398000738344,19.998983020233645,-3.924354327601576e-05,-4.8445914411887614e-05,9.996527278084924,10.180840439340702
0.016000000000000007,1.43312,0.0024763648942894845,19.998572437271832,-4.019773544832513e-05,-3.9236013594123875e-05,9.99607095899566,10.192027575510316
0.017000000000000008,1.5226899999999999,0.0026755847075509154,19.998122556255172,-4.2245256285718125e-05,-2.873326017183153e-05,9.995590807636818,10.203105607885238
0.01800000000000001,1.6122599999999998,0.002878870045497528,19.997633902352046,-4.5542250971269786e-05,-1.69580400843361e-05,9.99508744987388,10.214076577995275
0.01900000000000001,1.7018299999999997,0.0030860406995030787,19.99710698060403,-5.022332031151891e-05,-3.9247083573057395e-06,9.994561477834958,10.224942766956525
0.02000000000000001,1.7913999999999997,0.0032969234213396925,19.996542275987338,-5.640675939672796e-05,1.0357175308672861e-05,9.994013450700763,10.235706644309177
0.02100000000000001,1.8809699999999996,0.0035113518871130456,19.99594025374256,-6.419790444233808e-05,2.5881837447783163e-05,9.993443895625374,10.246370823093013
0.022000000000000013,1.9705399999999995,0.003729167036321923,19.99530135992029,-7.36903777459226e-05,4.264672019310689e-05,9.992853308661603,10.256938021139998
0.023000000000000013,2.0601099999999994,0.003950217501534958,19.994626022096746,-8.496653114307279e-05,6.065211616113064e-05,9.99224215581594,10.26741102756677
0.024000000000000014,2.1496799999999996,0.004174359876602807,19.99391465021943,-9.809805875832765e-05,7.990080196879079e-05,9.991610874320259,10.27779267357851
0.025000000000000015,2.2392499999999997,0.004401458759826837,19.99316763754807,-0.00011314698196585558,0.00010039761689878413,9.990959874097179,10.288085807111223
0.026000000000000016,2.32882,0.00463138662708501,19.992385361661484,-0.00013016679313194654,0.000122149020532758,9.990289539339198,10.298293271073796
0.027000000000000017,2.41839,0.004864023606444667,19.991568185505578,-0.00014920352864481682,0.00014516266983732873,9.989600230126387,10.308417884959141
0.028000000000000018,2.50796,0.005099257193871443,19.990716458462256,-0.00017029668245240742,0.0001694470322559094,9.988892284037316,10.318462429521702
0.02900000000000002,2.5975300000000003,0.005336981921917949,19.989830517422238,-0.00019347997666598928,0.00019501103315883173,9.988166017730869,10.328429634173746
0.03000000000000002,2.6871000000000005,0.005577098983808093,19.988910687848772,-0.00021878203177835148,0.0002218637317826233,9.98742172848656,10.338322166757365
0.03100000000000002,2.7766700000000006,0.0058195158194363494,19.987957284821192,-0.0002462269609789288,0.00025001402217689206,9.986659695692694,10.348142625385304
0.03200000000000002,2.866240000000001,0.0060641456730353704,19.986970614050044,-0.00027583489208138443,0.0002794703592609582,9.98588018227192,10.357893532081789
0.03300000000000002,2.955810000000001,0.006310907134400856,19.98595097285762,-0.00030762241343755634,0.00031024051092781724,9.985083436036117,10.367577327983913
0.03400000000000002,3.045380000000001,0.006559723673674134,19.98489865111889,-0.00034160294334281,0.0003423313364162017,9.984269690965045,10.377196369888456
0.035000000000000024,3.1349500000000012,0.0068105231778439745,19.9838139321597,-0.0003777870267722217,0.0003757485910045877,9.98343916840679,10.386752927949551
0.036000000000000025,3.2245200000000014,0.0070632374951669075,19.98269709360999,-0.00041618256664956513,0.0004104967559707684,9.982592078199371,10.396249184352772
0.037000000000000026,3.3140900000000015,0.007317801992991146,19.981548408210813,-0.0004567949960789337,0.0004465788930829162,9.981728619714637,10.40568723281384
