Time,Pressure,P1_Position_X,P1_Position_Y,P1_Position_Z,P2_Position_X,P2_Position_Y,P2_Position_Z
0.0,0,-1.1102230246251565e-16,23.0,0.0,1.1102230246251565e-16,11.5,11.5
0.001,0.09645999999999999,7.825418474227686e-05,23.020099335779438,1.3115057857171486e-05,4.127813629395405e-05,11.507116285901542,11.499615871498317
0.002,0.19291999999999998,0.00021000122924247355,23.043844357003458,1.3660157251405014e-05,0.00012314363087828628,11.515995459110686,11.499134253297202
0.003,0.28937999999999997,0.0003567388337975541,23.066518881620517,6.1747403435341575e-06,0.00021190911367896526,11.52437905801312,11.498675344533787
0.004,0.38583999999999996,0.0004927740033643935,23.088590562584823,5.550870050274881e-07,0.0002915933376129165,11.53246163359503,11.498235766810117
0.005,0.48229999999999995,0.0006128851105422495,23.110640946840014,-3.8592176959673097e-07,0.0003628252205790661,11.540534354845331,11.497800227892856
0.006,0.5787599999999999,0.0007235188887689259,23.13274680259109,1.3747402873298675e-06,0.00043053534846648756,11.548637133032393,11.497365334488748
0.007,0.6752199999999999,0.0008319639721405814,23.154863103634035,3.3319193563641214e-06,0.0004981307791123712,11.556747759475165,11.496931269763824
0.008,0.7716799999999999,0.0009414436965559658,23.176972128209798,4.328118740404285e-06,0.000566678776701024,11.564857496845196,11.496497974524505
0.009000000000000001,0.8681399999999999,0.0010516055467648666,23.199074878249107,4.444179430851403e-06,0.0006358262567808248,11.572966857227515,11.49606537558072
0.010000000000000002,0.9645999999999999,0.001160876723709292,23.22117344907835,4.216104644960694e-06,0.0007048630926688726,11.581076815957228,11.495633587384798
0.011000000000000003,1.06106,0.001268150297546733,23.24326818600963,4.0482810038655614e-06,0.000773335263409114,11.589187483908155,11.49520272311651
0.012000000000000004,1.1575199999999999,0.001373185850889358,23.26535894666118,4.053111922031061e-06,0.0008411553595464305,11.597298782919246,11.494772780216945
0.013000000000000005,1.2539799999999999,0.0014762481482449852,23.2874456706677,4.16021138871514e-06,0.0009084392168204891,11.60541071496338,11.4943436744365
0.014000000000000005,1.3504399999999999,0.001577655142224521,23.30952836697535,4.270715039722539e-06,0.000975319508868866,11.613523324260948,11.493915310645988
0.015000000000000006,1.4468999999999999,0.0016775626719136016,23.331607050525527,4.337465294323994e-06,0.0010418586208601477,11.62163664769012,11.493487620193251
0.016000000000000007,1.5433599999999998,0.0017759755488215845,23.353681730061034,4.366584853254807e-06,0.0011080548290109404,11.629750707411564,11.493060561203269
0.017000000000000008,1.6398199999999998,0.0018728436105982516,23.375752412329078,4.385913408788689e-06,0.0011738835150651439,11.63786551924746,11.492634103906976
0.01800000000000001,1.7362799999999998,0.0019681338031443674,23.397819104367098,4.4189352287893335e-06,0.0012393278937186114,11.645981099403627,11.492208218809425
0.01900000000000001,1.8327399999999998,0.002061848712292702,23.419881813583714,4.476710076695145e-06,0.0013043867479383686,11.654097466453894,11.491782873090125
0.02000000000000001,1.9291999999999998,0.002154012160505925,23.441940547526407,4.562046130140995e-06,0.0013690680532066346,11.662214640512367,11.49135803244952
0.02100000000000001,2.02566,0.0022446502844399863,23.46399531380399,4.676146382387447e-06,0.001433380760569758,11.670332641823759,11.490933663981584
0.022000000000000013,2.12212,0.0023337823451834994,23.48604612008372,4.822234482892984e-06,0.0014973308669528618,11.678451489948637,11.490509737653515
0.023000000000000013,2.2185799999999998,0.002421421086596487,23.50809297409971,5.005747789610382e-06,0.00156092162976601,11.686571203676047,11.490086226255908
0.024000000000000014,2.3150399999999998,0.00250757672746571,23.53013588366149,5.2330150886459315e-06,0.0016241553219688565,11.694691801290105,11.489663104701808
0.025000000000000015,2.4114999999999998,0.0025922599747970065,23.552174856661384,5.510123334662165e-06,0.0016870345286469912,11.702813300824875,11.489240349432709
0.026000000000000016,2.5079599999999997,0.0026754827975093987,23.574209901079005,5.842553339630019e-06,0.001749562461016707,11.710935720163722,11.488817938177991
0.027000000000000017,2.6044199999999997,0.00275725782675984,23.596241024983186,6.235351775074616e-06,0.0018117426817887416,11.719059077017965,11.488395849955191
0.028000000000000018,2.7008799999999997,0.0028375975754075244,23.618268236533073,6.693417302860993e-06,0.001873578763078032,11.727183388872236,11.487974065120657
0.02900000000000002,2.7973399999999997,0.0029165140677873125,23.640291543979224,7.221659325706842e-06,0.0019350741279264283,11.735308672952513,11.487552565365185
0.03000000000000002,2.8937999999999997,0.0029940188647699095,23.66231095566551,7.825009055995036e-06,0.0019962320629253183,11.743434946225818,11.48713133364792
0.03100000000000002,2.9902599999999997,0.0030701232343782747,23.684326480031025,8.508365097803505e-06,0.0020570557913007215,11.751562225416,11.486710354106078
0.03200000000000002,3.0867199999999997,0.003144838277861939,23.706338125612067,9.276547045689032e-06,0.0021175485247170167,11.759690527019236,11.486289611972698
0.03300000000000002,3.1831799999999997,0.003218174962409115,23.728345901043667,1.013428192747634e-05,0.0021777134743336535,11.76781986731285,11.485869093512628
0.03400000000000002,3.2796399999999997,0.0032901440986314867,23.750349815061156,1.1086213365152364e-05,0.00223755383852442,11.77595026235872,11.485448785971515
0.035000000000000024,3.3760999999999997,0.003360756312136892,23.77234987650132,1.2136915314764352e-05,0.0022970727887665077,11.784081728005088,11.48502867752952
0.036000000000000025,3.4725599999999996,0.003430022032625324,23.794346094303613,1.3290900268858596e-05,0.0023562734634028915,11.792214279889276,11.484608757255224
0.037000000000000026,3.5690199999999996,0.003497951498810381,23.81633847751126,1.4552621171504132e-05,0.0024151589683082952,11.800347933441646,11.484189015059373
